3	8150	1
3	12841	1
3	9211	1
4	9199	1
4	10599	1
4	7103	1
4	8019	1
4	8854	1
4	9740	1
4	4975	1
4	6079	1
4	3790	1
4	3495	1
4	9956	1
4	5662	1
4	7880	1
4	10304	1
4	7849	1
4	7327	1
4	9191	1
4	4799	1
4	3048	1
4	5927	1
4	10305	1
4	4712	1
4	7864	1
4	6639	1
4	4257	1
4	8756	1
4	4591	1
4	8885	1
4	11472	1
4	10015	1
4	0	1
4	8649	1
5	5937	1
5	10741	1
5	10772	1
5	12794	1
5	9717	1
5	11941	1
5	13361	1
5	14920	1
5	7649	1
5	12661	1
5	13072	1
5	12562	1
5	13360	1
5	12735	1
5	0	1
5	10507	1
5	12793	1
5	12496	1
5	10702	1
5	13093	1
5	10686	1
5	14566	1
6	6616	1
6	2426	1
6	1154	1
6	4264	1
6	11408	1
6	2942	1
6	3469	1
6	10348	1
6	4801	1
6	1	1
6	7195	1
6	5313	1
6	9907	1
6	11469	1
6	7006	1
6	1819	1
6	8075	1
6	2429	1
6	7117	1
6	10751	1
6	10018	1
6	12425	1
6	5743	1
6	5440	1
6	2982	1
6	14436	1
6	4174	1
6	10122	1
6	3553	1
6	4339	1
6	2940	1
6	6330	1
6	5269	1
6	3323	1
6	2120	1
6	3766	1
6	2917	1
6	307	1
6	1163	1
6	2388	1
6	1801	1
6	11244	1
6	8230	1
6	12990	1
6	8837	1
6	4674	1
6	3451	1
6	7475	1
6	4354	1
6	5589	1
6	15758	1
6	4353	1
6	9433	1
6	84	1
6	8920	1
6	1138	1
6	11605	1
6	2489	1
6	5337	1
7	7040	1
7	7449	1
7	9106	1
7	8627	1
7	10624	1
7	9364	1
7	8996	1
7	7866	1
7	10808	1
7	8079	1
7	7946	1
7	10222	1
7	10373	1
7	9232	1
7	6356	1
7	6367	1
7	9393	1
7	10919	1
7	2	1
7	9077	1
7	7269	1
7	11871	1
7	7450	1
7	6940	1
7	9670	1
7	11443	1
7	10287	1
7	11263	1
7	7911	1
7	10836	1
7	8711	1
7	6305	1
7	9088	1
7	10099	1
7	7164	1
7	6710	1
7	8855	1
7	6508	1
7	10212	1
7	8688	1
7	11445	1
7	9087	1
7	7861	1
7	10361	1
7	8433	1
8	11270	1
8	9105	1
8	11821	1
8	2	1
8	7368	1
8	10574	1
8	11871	1
8	7447	1
8	11589	1
8	11269	1
8	11021	1
8	11271	1
8	10827	1
8	10558	1
8	11501	1
8	11590	1
8	10150	1
8	7449	1
8	7164	1
8	7113	1
8	11872	1
8	10842	1
8	8590	1
9	11603	1
9	11891	1
9	13087	1
9	13075	1
9	12043	1
9	9904	1
9	6875	1
9	5797	1
9	8638	1
9	12038	1
9	8262	1
9	3	1
9	10741	1
9	11803	1
9	9060	1
9	10084	1
9	7291	1
9	7004	1
9	7440	1
9	8224	1
9	13205	1
9	11744	1
9	10122	1
10	9461	1
10	11094	1
10	13129	1
10	6800	1
10	13427	1
10	4	1
10	9396	1
10	13034	1
10	12316	1
10	10662	1
10	14700	1
10	11119	1
10	13131	1
10	13117	1
10	13434	1
10	12962	1
10	14961	1
10	8438	1
10	4192	1
10	6179	1
10	14610	1
10	12651	1
10	10357	1
10	12913	1
10	9513	1
10	10561	1
10	13033	1
10	7241	1
10	11153	1
10	12136	1
11	3537	1
11	4550	1
11	3225	1
11	5507	1
11	3426	1
11	8348	1
11	7577	1
11	145	1
11	5710	1
11	9709	1
11	4425	1
11	10514	1
11	6672	1
11	5688	1
11	4	1
11	2849	1
11	8064	1
11	3390	1
11	4314	1
11	8946	1
11	3810	1
11	10322	1
11	7291	1
11	2887	1
11	6245	1
11	522	1
11	3208	1
11	8094	1
11	8087	1
11	8185	1
11	9919	1
11	10032	1
11	6936	1
11	4442	1
11	3274	1
11	6920	1
11	11526	1
11	6324	1
12	12499	1
12	10368	1
12	7478	1
12	5008	1
12	9975	1
12	9965	1
12	12880	1
12	11752	1
12	11214	1
12	8282	1
12	8189	1
12	8774	1
12	2917	1
12	7521	1
12	2879	1
12	4863	1
12	8645	1
12	3688	1
12	13580	1
12	9161	1
12	13718	1
12	12990	1
12	5313	1
12	10207	1
12	10700	1
12	9215	1
12	4405	1
12	14269	1
12	11744	1
12	9765	1
12	7315	1
12	11605	1
12	10675	1
12	4963	1
12	12577	1
12	6676	1
12	12739	1
12	11845	1
12	10122	1
12	7766	1
12	7516	1
12	8802	1
12	3246	1
12	9208	1
12	8549	1
12	10771	1
12	10235	1
12	10148	1
12	5616	1
12	14267	1
12	8222	1
12	10749	1
12	12517	1
12	9914	1
12	7934	1
12	5309	1
12	13157	1
12	11237	1
12	8801	1
12	2481	1
12	5	1
13	3024	1
13	13564	1
13	7124	1
13	11960	1
13	13869	1
13	9246	1
13	14906	1
13	4905	1
13	3023	1
13	9374	1
13	6918	1
13	11849	1
13	12167	1
13	12728	1
13	10418	1
13	14584	1
13	14712	1
13	13498	1
13	6	1
13	7944	1
13	9191	1
13	7144	1
14	8756	1
14	8677	1
14	2947	1
14	6574	1
14	10115	1
14	8195	1
14	7644	1
14	10714	1
14	7	1
14	12304	1
14	8482	1
14	10394	1
14	6589	1
14	12376	1
14	5918	1
14	10046	1
14	11964	1
14	10806	1
14	4495	1
14	3174	1
14	14494	1
14	9489	1
14	3452	1
14	8013	1
14	10905	1
14	8235	1
14	12519	1
15	7065	1
15	7024	1
15	13133	1
15	14231	1
15	12264	1
15	8	1
15	11761	1
15	7766	1
15	15451	1
15	8233	1
15	13073	1
15	10161	1
15	10638	1
15	10988	1
15	7591	1
15	13149	1
15	12825	1
15	9163	1
15	10686	1
15	14212	1
15	8302	1
15	10207	1
15	12504	1
15	15172	1
15	11739	1
15	9477	1
15	14914	1
15	14988	1
16	8851	1
16	11329	1
16	9733	1
16	11561	1
16	10694	1
16	13131	1
16	13629	1
16	14199	1
16	13359	1
16	8810	1
16	8	1
16	7374	1
16	7370	1
16	14154	1
16	10484	1
16	13079	1
16	13779	1
16	14187	1
16	13372	1
16	4353	1
16	11094	1
16	10746	1
16	13881	1
16	9164	1
16	13780	1
16	9975	1
16	9313	1
16	12849	1
17	5857	1
17	9073	1
17	8185	1
17	3085	1
17	3013	1
17	5936	1
17	7315	1
17	6330	1
17	3882	1
17	6499	1
17	6331	1
17	10519	1
17	5870	1
17	9965	1
17	1677	1
17	2519	1
17	4526	1
17	6681	1
17	10531	1
17	6747	1
17	5474	1
17	5771	1
17	11981	1
17	2902	1
17	9	1
17	6320	1
17	9410	1
17	11871	1
18	6174	1
18	13430	1
18	7104	1
18	9542	1
18	93	1
18	5344	1
18	7562	1
18	5435	1
18	6076	1
18	8940	1
18	6587	1
18	13231	1
18	6640	1
18	12219	1
18	10041	1
18	13429	1
18	5283	1
18	13630	1
18	7152	1
18	7255	1
18	10649	1
18	14477	1
18	9357	1
18	13347	1
18	5419	1
18	14632	1
18	8692	1
18	13292	1
18	4903	1
18	436	1
18	9155	1
18	10353	1
18	3090	1
18	4138	1
18	8902	1
18	10619	1
18	6802	1
18	13863	1
18	2500	1
18	11505	1
18	14347	1
18	5202	1
18	6321	1
18	13561	1
18	12256	1
18	12315	1
18	5914	1
18	7025	1
18	1848	1
18	8639	1
18	9071	1
18	9426	1
18	10858	1
18	10558	1
18	7242	1
18	7004	1
18	12654	1
18	8636	1
18	9656	1
18	6555	1
18	13168	1
18	1970	1
18	12655	1
18	12373	1
18	6862	1
18	9067	1
18	12959	1
18	12640	1
18	6777	1
18	14693	1
18	2983	1
18	1575	1
18	14929	1
18	6740	1
18	6958	1
18	7079	1
18	14533	1
18	11629	1
18	10035	1
18	12372	1
18	14510	1
18	9459	1
18	6220	1
18	12103	1
18	9197	1
18	4855	1
18	13681	1
18	5490	1
18	14939	1
18	6977	1
18	12715	1
18	7785	1
18	12933	1
18	11147	1
18	4919	1
18	10040	1
18	174	1
18	14333	1
18	12869	1
18	11986	1
18	9243	1
18	11412	1
18	13348	1
18	7294	1
18	11312	1
18	12685	1
18	9929	1
18	2218	1
18	12913	1
18	7843	1
18	14645	1
18	13761	1
18	3814	1
18	13019	1
18	15517	1
18	8151	1
18	13300	1
18	2545	1
18	4942	1
18	11737	1
18	9962	1
18	3409	1
18	8551	1
18	5934	1
18	2234	1
18	6367	1
18	6558	1
18	7955	1
18	14979	1
18	4665	1
18	9422	1
18	13023	1
18	14461	1
18	7037	1
18	12172	1
18	5418	1
18	12700	1
18	11896	1
18	9693	1
18	11103	1
18	10819	1
18	6643	1
18	9485	1
18	5285	1
18	2019	1
18	13259	1
18	14307	1
18	8958	1
18	15482	1
18	14609	1
18	15057	1
18	12703	1
18	8997	1
18	10214	1
18	5551	1
18	9066	1
18	9792	1
18	13914	1
18	10317	1
18	9965	1
18	8385	1
18	12687	1
18	12546	1
18	15440	1
18	12758	1
18	3504	1
18	5281	1
18	5771	1
18	685	1
18	5573	1
18	9257	1
18	12928	1
18	12635	1
18	6758	1
18	12934	1
18	11387	1
18	4652	1
18	2524	1
18	3779	1
18	7411	1
18	1188	1
18	12173	1
18	6537	1
18	8012	1
18	6800	1
18	14633	1
18	12916	1
18	14108	1
18	13591	1
18	14635	1
18	5786	1
18	7216	1
18	8064	1
18	12275	1
18	6865	1
18	11880	1
18	5718	1
18	6575	1
18	7572	1
18	8971	1
18	11442	1
18	53	1
18	5784	1
18	7053	1
18	9914	1
18	9944	1
18	8807	1
18	2931	1
18	10001	1
18	4025	1
18	14642	1
18	12975	1
18	6515	1
18	4649	1
18	2516	1
18	6341	1
18	2075	1
18	5282	1
18	10570	1
18	15092	1
18	9260	1
18	7777	1
18	14014	1
18	4850	1
18	13950	1
18	9829	1
18	13650	1
18	13434	1
18	10668	1
18	7269	1
18	5343	1
18	6591	1
18	1818	1
18	8076	1
18	13845	1
18	12273	1
18	6884	1
18	13030	1
18	12810	1
18	5659	1
18	10472	1
18	11338	1
18	5485	1
18	8134	1
18	12642	1
18	6806	1
18	13855	1
18	7296	1
18	7126	1
18	5800	1
18	15247	1
18	9746	1
18	10780	1
18	7867	1
18	13790	1
18	9081	1
18	15141	1
18	13875	1
18	6050	1
18	11518	1
18	11194	1
18	3932	1
18	4392	1
18	12914	1
18	7081	1
18	6101	1
18	12279	1
18	12961	1
18	11963	1
18	15676	1
18	14067	1
18	9959	1
18	11411	1
18	14986	1
18	8131	1
18	14322	1
18	2860	1
18	14872	1
18	6147	1
18	6871	1
18	7786	1
18	12414	1
18	12545	1
18	12652	1
18	11608	1
18	6110	1
18	12369	1
18	9960	1
18	10398	1
18	9018	1
18	7816	1
18	6883	1
18	13263	1
18	13349	1
18	14343	1
18	6284	1
18	2176	1
18	12787	1
18	15762	1
18	6290	1
18	10495	1
18	7861	1
18	9160	1
18	5935	1
18	13156	1
18	5902	1
18	11981	1
18	3631	1
18	6270	1
18	10910	1
18	7082	1
18	7128	1
18	11478	1
18	13748	1
18	10334	1
18	7854	1
18	6564	1
18	4400	1
18	15378	1
18	12174	1
18	9423	1
18	8172	1
18	8901	1
18	12548	1
18	14644	1
18	2632	1
18	8637	1
18	7841	1
18	8806	1
18	8859	1
18	7295	1
18	4886	1
18	2499	1
18	13893	1
18	6982	1
18	13787	1
18	13485	1
18	11872	1
18	5688	1
18	11562	1
18	12317	1
18	2953	1
18	10971	1
18	14415	1
18	9455	1
18	11521	1
18	9454	1
18	2503	1
18	7941	1
18	15089	1
18	6576	1
18	4887	1
18	10964	1
18	4885	1
18	159	1
18	696	1
18	10000	1
18	5933	1
18	9478	1
18	6686	1
18	14608	1
18	9912	1
18	15115	1
18	2100	1
18	10727	1
18	12610	1
18	12299	1
18	3264	1
18	12900	1
18	8593	1
18	12757	1
18	12641	1
18	9961	1
18	5857	1
18	8898	1
18	4192	1
18	693	1
18	13628	1
18	8090	1
18	7093	1
18	684	1
18	15437	1
18	12953	1
18	12398	1
18	11550	1
18	5576	1
18	14449	1
18	12760	1
18	4066	1
18	6086	1
18	14549	1
18	12761	1
18	12887	1
18	13264	1
18	9913	1
18	12751	1
18	13704	1
18	14634	1
18	12656	1
18	5736	1
18	3672	1
18	13856	1
18	10566	1
18	5581	1
18	11988	1
18	9657	1
18	7647	1
18	15761	1
18	13431	1
18	14700	1
18	6508	1
18	4098	1
18	12316	1
18	12601	1
18	5992	1
18	7866	1
18	6366	1
18	4993	1
18	91	1
18	7494	1
18	13323	1
18	15442	1
18	6803	1
18	10352	1
18	10335	1
18	11439	1
18	4061	1
18	12926	1
18	9981	1
18	5502	1
18	8766	1
18	10030	1
18	2614	1
18	11870	1
18	11873	1
18	12410	1
18	14445	1
18	9979	1
18	9751	1
18	4390	1
18	2345	1
18	7127	1
18	6542	1
18	15540	1
18	12925	1
18	4908	1
18	3093	1
18	9338	1
18	9386	1
18	13375	1
18	4402	1
18	2996	1
18	14375	1
18	15656	1
18	5550	1
18	11754	1
18	6021	1
18	13586	1
18	13721	1
18	8212	1
18	14450	1
18	7788	1
18	2781	1
18	12544	1
18	6146	1
18	9891	1
18	5579	1
18	10631	1
18	9733	1
18	8099	1
18	14435	1
18	8872	1
18	12936	1
18	10635	1
18	12650	1
18	9288	1
18	13333	1
18	6358	1
18	6563	1
18	12657	1
18	6652	1
18	14348	1
18	13034	1
18	12595	1
18	8350	1
18	7210	1
18	6581	1
18	14379	1
18	14637	1
18	5442	1
18	6646	1
18	12615	1
18	6022	1
18	8479	1
18	14448	1
18	11295	1
18	6345	1
18	3808	1
18	12638	1
18	5910	1
18	6962	1
18	5474	1
18	4904	1
18	15278	1
18	4851	1
18	9280	1
18	10	1
18	6933	1
18	5574	1
18	6305	1
18	4604	1
18	3632	1
18	4292	1
18	15058	1
18	10138	1
18	5887	1
18	8836	1
18	8063	1
18	11108	1
18	12899	1
18	2048	1
18	12888	1
18	11341	1
18	12927	1
18	6376	1
18	690	1
18	15313	1
18	10252	1
18	6005	1
18	15679	1
18	12102	1
18	2648	1
18	3778	1
18	13202	1
18	4554	1
18	12675	1
18	10536	1
18	9210	1
18	7239	1
18	4671	1
18	12704	1
18	5300	1
18	10091	1
18	11301	1
18	10308	1
18	14508	1
18	7952	1
18	12716	1
18	11587	1
18	12626	1
18	7998	1
18	14789	1
18	14305	1
18	7513	1
18	7492	1
18	9990	1
18	8163	1
18	12653	1
18	5284	1
18	11458	1
18	5209	1
18	4137	1
18	12566	1
18	7131	1
18	12104	1
18	10541	1
18	4933	1
18	10624	1
18	1494	1
18	9991	1
18	9088	1
18	13980	1
18	5325	1
18	13504	1
18	8571	1
18	9421	1
18	12935	1
18	5201	1
18	7402	1
18	10807	1
18	11141	1
18	9636	1
18	6655	1
18	7677	1
18	9945	1
18	15655	1
18	11293	1
18	5824	1
18	12323	1
18	12813	1
18	15514	1
18	10190	1
18	11339	1
18	6320	1
18	11040	1
18	12524	1
18	10475	1
18	4784	1
18	6671	1
18	8438	1
18	9919	1
18	9200	1
18	13266	1
18	9446	1
18	9013	1
18	10626	1
18	4587	1
18	6099	1
18	13032	1
18	11895	1
18	10769	1
18	3502	1
18	8568	1
18	12031	1
18	90	1
18	12161	1
18	7279	1
18	15059	1
18	11586	1
18	6250	1
18	5496	1
18	6801	1
18	5354	1
18	12435	1
18	2905	1
18	5514	1
18	9486	1
18	9431	1
18	8730	1
18	6899	1
18	6976	1
18	9992	1
18	13029	1
18	13398	1
18	15366	1
18	12651	1
18	6952	1
18	7326	1
18	13298	1
18	6957	1
18	7853	1
18	14526	1
18	14951	1
18	7958	1
18	6213	1
18	12625	1
18	14643	1
18	698	1
18	5989	1
18	13254	1
18	2520	1
18	14985	1
18	11791	1
18	13201	1
18	13192	1
18	13265	1
18	13290	1
18	4809	1
18	11581	1
18	3113	1
18	6326	1
18	6324	1
18	11053	1
18	14761	1
18	12301	1
18	14209	1
18	6915	1
18	4970	1
18	9432	1
18	4610	1
18	9637	1
18	11782	1
18	4931	1
18	8805	1
18	14086	1
18	11146	1
18	2064	1
18	10633	1
18	7959	1
18	63	1
18	7845	1
18	13731	1
18	11094	1
18	7879	1
18	1329	1
18	6799	1
19	8891	1
19	5933	1
19	11094	1
19	10308	1
19	2880	1
19	5056	1
19	1061	1
19	11	1
19	13561	1
19	3622	1
19	5266	1
19	3778	1
19	13603	1
19	4137	1
19	4408	1
19	899	1
19	1359	1
19	2100	1
19	2781	1
19	1112	1
19	4660	1
19	8642	1
19	10555	1
19	12861	1
19	5579	1
19	6048	1
19	10214	1
19	12005	1
19	11880	1
19	5294	1
19	1028	1
19	8683	1
19	1079	1
19	9446	1
20	11720	1
20	10803	1
20	13179	1
20	13093	1
20	14035	1
20	4855	1
20	9730	1
20	13597	1
20	11	1
20	9038	1
20	6317	1
20	6203	1
20	7065	1
20	6949	1
20	5442	1
20	2520	1
20	10684	1
20	4346	1
20	11743	1
20	4550	1
20	12921	1
20	12498	1
20	3630	1
21	13834	1
21	11302	1
21	11882	1
21	11793	1
21	13093	1
21	7567	1
21	8207	1
21	14035	1
21	11214	1
21	15007	1
21	11740	1
21	12034	1
21	12577	1
21	12883	1
21	8919	1
21	10330	1
21	7627	1
21	14859	1
21	8549	1
21	13088	1
21	14863	1
21	8916	1
21	9144	1
21	7962	1
21	12247	1
21	6402	1
21	165	1
21	14816	1
21	11742	1
21	3064	1
21	13077	1
21	12474	1
21	2167	1
21	14080	1
21	15376	1
21	10795	1
21	10784	1
21	11738	1
21	10119	1
21	3433	1
21	5155	1
21	14257	1
21	5945	1
21	3907	1
21	11741	1
21	7913	1
21	3785	1
21	8512	1
21	10657	1
21	12510	1
21	5345	1
21	2117	1
21	10397	1
21	6318	1
21	10481	1
21	9999	1
21	11327	1
21	11631	1
21	9919	1
21	10711	1
21	11805	1
21	10323	1
21	9357	1
21	8513	1
21	11801	1
21	14156	1
21	14815	1
21	10802	1
21	10107	1
21	5670	1
21	10799	1
21	14332	1
21	7562	1
21	11	1
21	7374	1
21	6575	1
21	6430	1
21	13049	1
21	12248	1
21	12926	1
21	11907	1
21	11989	1
21	15145	1
21	11218	1
21	11603	1
21	8157	1
21	10741	1
21	5435	1
21	6641	1
21	7278	1
21	4769	1
21	12891	1
21	5447	1
21	13213	1
21	2702	1
21	7123	1
21	8673	1
21	12451	1
21	10103	1
21	6019	1
21	9374	1
21	10349	1
21	11780	1
21	15043	1
21	4005	1
21	2379	1
22	11754	1
22	13199	1
22	13202	1
22	10308	1
22	13258	1
22	12161	1
22	13407	1
22	10633	1
22	12	1
22	12638	1
22	14119	1
22	13050	1
22	14209	1
22	15092	1
22	14533	1
22	13020	1
22	15245	1
22	12687	1
22	5569	1
22	14307	1
23	4052	1
23	10891	1
23	12154	1
23	14107	1
23	10334	1
23	6857	1
23	10353	1
23	6321	1
23	9446	1
23	11676	1
23	3981	1
23	6301	1
23	14508	1
23	11775	1
23	7561	1
23	7876	1
23	10417	1
23	8895	1
23	6799	1
23	12	1
24	14922	1
24	19	1
24	14508	1
24	11468	1
24	14536	1
24	11094	1
24	10635	1
24	12703	1
24	13033	1
24	14416	1
24	15090	1
24	15496	1
24	13068	1
24	10781	1
24	15246	1
24	14534	1
24	14509	1
24	10780	1
24	14918	1
24	14013	1
24	4203	1
24	12	1
25	7073	1
25	4353	1
25	3820	1
25	6330	1
25	7315	1
25	3910	1
25	4535	1
25	6368	1
25	10562	1
25	2838	1
25	3911	1
25	4023	1
25	3384	1
25	5757	1
25	3227	1
25	2100	1
25	3645	1
25	3778	1
25	8908	1
25	12974	1
25	3383	1
25	9975	1
25	4648	1
25	12	1
25	4650	1
25	3576	1
25	10744	1
25	2942	1
25	3553	1
25	5072	1
25	2504	1
25	6317	1
25	7479	1
25	10335	1
25	8549	1
25	12311	1
25	9638	1
25	12564	1
25	5249	1
25	5306	1
25	13126	1
25	4236	1
25	12517	1
25	3320	1
25	8219	1
25	5532	1
25	10737	1
25	8628	1
25	10357	1
25	4647	1
25	8708	1
25	2851	1
25	4525	1
25	5507	1
25	8223	1
25	8137	1
25	3808	1
25	14018	1
25	7935	1
25	5470	1
25	7359	1
25	10656	1
25	4139	1
25	3145	1
25	7526	1
25	6320	1
25	9349	1
25	2737	1
25	10118	1
25	11226	1
25	4556	1
25	2520	1
25	2426	1
25	2524	1
25	2500	1
25	8221	1
25	3252	1
25	5543	1
25	11148	1
25	10754	1
25	9021	1
25	9446	1
25	11126	1
25	3781	1
25	11642	1
25	7375	1
26	12	1
26	8378	1
26	4412	1
26	4191	1
26	4833	1
26	3356	1
26	291	1
26	10788	1
26	1829	1
26	6604	1
26	3814	1
26	5743	1
26	714	1
26	3271	1
26	6956	1
26	2347	1
26	6054	1
26	5345	1
26	4801	1
26	1635	1
26	10726	1
26	4009	1
26	11883	1
26	2253	1
26	3239	1
26	8071	1
26	7378	1
26	8372	1
26	5984	1
26	12638	1
26	5325	1
26	5453	1
26	6537	1
26	717	1
26	5560	1
26	4355	1
26	10732	1
26	4810	1
27	4801	1
27	3079	1
27	6577	1
27	3442	1
27	4747	1
27	1652	1
27	5768	1
27	7516	1
27	7800	1
27	5534	1
27	1819	1
27	2233	1
27	9164	1
27	4728	1
27	9851	1
27	5381	1
27	5743	1
27	9374	1
27	13	1
27	7375	1
27	6003	1
27	11401	1
28	10338	1
28	7474	1
28	5709	1
28	11072	1
28	5811	1
28	7071	1
28	9010	1
28	7926	1
28	8129	1
28	9006	1
28	8118	1
28	8250	1
28	6129	1
28	10094	1
28	4528	1
28	8482	1
28	13	1
28	3123	1
28	6725	1
28	8323	1
28	15541	1
28	9597	1
28	15738	1
28	9861	1
28	9147	1
28	9973	1
28	11231	1
28	2873	1
28	7418	1
28	7800	1
28	13439	1
28	13486	1
29	5579	1
29	2388	1
29	3113	1
29	4089	1
29	4407	1
29	174	1
29	2042	1
29	5069	1
29	3711	1
29	3932	1
29	5129	1
29	1329	1
29	4043	1
29	14178	1
29	5122	1
29	6040	1
29	3085	1
29	5432	1
29	4564	1
29	13060	1
29	53	1
29	5103	1
29	2684	1
29	4667	1
29	3473	1
29	1683	1
29	1166	1
29	1264	1
29	5151	1
29	2986	1
29	4240	1
29	5038	1
29	5059	1
29	3879	1
29	4479	1
29	5036	1
29	46	1
29	48	1
29	4855	1
29	13368	1
29	4878	1
29	5114	1
29	3699	1
29	3082	1
29	5313	1
29	14	1
29	93	1
29	15562	1
29	5517	1
29	1557	1
29	1632	1
29	4021	1
29	5628	1
29	13129	1
29	5521	1
29	3808	1
29	5116	1
29	757	1
29	5910	1
29	4568	1
29	9060	1
29	5146	1
29	3084	1
29	5303	1
29	2567	1
29	5051	1
29	5234	1
29	5123	1
29	5013	1
29	5455	1
29	4660	1
29	5297	1
29	5108	1
29	1999	1
29	5554	1
29	5016	1
29	2234	1
29	4478	1
29	5320	1
29	3204	1
29	7326	1
29	1575	1
29	4339	1
29	3264	1
29	2978	1
29	4908	1
29	4570	1
29	5383	1
29	3834	1
29	5869	1
29	13113	1
29	6330	1
29	4354	1
29	2441	1
29	377	1
29	376	1
29	5098	1
29	3876	1
29	5471	1
29	2140	1
29	3145	1
29	5102	1
29	13121	1
29	4902	1
29	4376	1
29	5974	1
29	5758	1
29	14079	1
29	880	1
29	4500	1
29	6028	1
29	5014	1
29	5553	1
29	5401	1
29	1577	1
29	5535	1
29	11756	1
29	2741	1
29	4104	1
29	5214	1
30	2917	1
30	11437	1
30	6505	1
30	13019	1
30	2790	1
30	4716	1
30	9213	1
30	1045	1
30	11787	1
30	9433	1
30	4735	1
30	664	1
30	120	1
30	1046	1
30	935	1
30	7811	1
30	3543	1
30	27	1
30	13129	1
30	1103	1
30	963	1
30	5450	1
30	8980	1
30	6503	1
30	666	1
30	12423	1
30	4171	1
30	3951	1
30	1097	1
30	13829	1
30	12815	1
30	1047	1
30	817	1
30	48	1
30	779	1
30	12680	1
30	4312	1
30	3231	1
30	670	1
30	76	1
30	673	1
30	778	1
30	6797	1
30	687	1
30	5091	1
30	3698	1
30	3244	1
30	14	1
30	14886	1
30	1049	1
30	13948	1
30	9766	1
30	8299	1
30	792	1
30	3009	1
30	665	1
30	421	1
30	14200	1
30	8720	1
30	5313	1
30	880	1
30	7902	1
30	1872	1
30	1125	1
30	3537	1
30	11140	1
30	3109	1
30	951	1
30	882	1
30	7067	1
30	847	1
30	821	1
30	6483	1
30	33	1
30	10381	1
30	1038	1
30	865	1
30	1114	1
30	97	1
30	10424	1
30	8734	1
30	8253	1
30	3001	1
30	3499	1
30	702	1
30	7859	1
30	680	1
30	693	1
30	806	1
30	53	1
30	13484	1
30	6523	1
30	13595	1
30	91	1
30	1165	1
30	14091	1
30	7895	1
30	2146	1
30	782	1
30	787	1
30	1035	1
30	6982	1
30	2560	1
30	1104	1
30	640	1
30	678	1
30	8728	1
30	1547	1
30	662	1
30	14354	1
30	3361	1
30	1542	1
30	8230	1
30	14664	1
30	6320	1
30	10664	1
30	10341	1
30	3513	1
30	668	1
30	5363	1
30	757	1
30	2727	1
30	346	1
30	1079	1
30	679	1
30	4620	1
30	1091	1
30	6945	1
30	669	1
30	1054	1
30	6421	1
30	444	1
30	698	1
30	5350	1
30	7562	1
30	1714	1
30	14331	1
30	4618	1
30	6618	1
30	11573	1
30	14193	1
30	439	1
30	10017	1
30	46	1
30	3779	1
30	3264	1
30	118	1
30	695	1
30	685	1
30	50	1
30	660	1
30	93	1
30	5337	1
30	1516	1
30	5051	1
30	9907	1
30	980	1
30	64	1
30	6431	1
30	4187	1
30	10522	1
30	8576	1
31	658	1
31	1863	1
31	3212	1
31	4523	1
31	5281	1
31	4764	1
31	7171	1
31	4782	1
31	6598	1
31	630	1
31	4628	1
31	67	1
31	4395	1
31	4703	1
31	685	1
31	689	1
31	3590	1
31	3631	1
31	3908	1
31	5694	1
31	3748	1
31	774	1
31	64	1
